departamento,provincia,municipio,cluster,appareil,variante,trajectoire,annee,acces,possession
Pando,Nicolás Suárez,Bolpebra,C2,radio,centrale,acces_2035,2035,1.0,0.4456435295145152
Pando,Nicolás Suárez,Bolpebra,C2,television,centrale,acces_2035,2035,1.0,0.6646428445052183
Pando,Nicolás Suárez,Bolpebra,C2,telefono,centrale,acces_2035,2035,1.0,0.8980726264535877
Pando,Nicolás Suárez,Bolpebra,C2,computadora,centrale,acces_2035,2035,1.0,0.2563569960474675
Pando,Nicolás Suárez,Bolpebra,C2,internet,centrale,acces_2035,2035,1.0,0.3408245193887109
Pando,Nicolás Suárez,Bolpebra,C2,refrigerador,centrale,acces_2035,2050,1.0,0.5881040953481024
Pando,Nicolás Suárez,Bolpebra,C2,microondas,centrale,acces_2035,2050,1.0,0.0766864514812912
Pando,Nicolás Suárez,Bolpebra,C2,calefon,centrale,acces_2035,2050,1.0,0.0293774731002341
Pando,Nicolás Suárez,Bolpebra,C2,aire_acondicionado,centrale,acces_2035,2050,1.0,0.0886685431673337
Pando,Nicolás Suárez,Bolpebra,C2,lavadora,centrale,acces_2035,2050,1.0,0.3360973045851914
Pando,Nicolás Suárez,Bolpebra,C2,radio,centrale,acces_2035,2050,1.0,0.4456435295145152
Pando,Nicolás Suárez,Bolpebra,C2,television,centrale,acces_2035,2050,1.0,0.6646428445052183
Pando,Nicolás Suárez,Bolpebra,C2,telefono,centrale,acces_2035,2050,1.0,0.8980726264535877
Pando,Nicolás Suárez,Bolpebra,C2,computadora,centrale,acces_2035,2050,1.0,0.2563569960474675
Pando,Nicolás Suárez,Bolpebra,C2,internet,centrale,acces_2035,2050,1.0,0.3408245193887109
Pando,Nicolás Suárez,Bella Flor,C4,refrigerador,centrale,acces_2035,2024,0.7157894736842105,0.3147208121827411
Pando,Nicolás Suárez,Bella Flor,C4,microondas,centrale,acces_2035,2024,0.7157894736842105,0.032994923857868
Pando,Nicolás Suárez,Bella Flor,C4,calefon,centrale,acces_2035,2024,0.7157894736842105,0.0143824027072758
Pando,Nicolás Suárez,Bella Flor,C4,aire_acondicionado,centrale,acces_2035,2024,0.7157894736842105,0.0177664974619289
Pando,Nicolás Suárez,Bella Flor,C4,lavadora,centrale,acces_2035,2024,0.7157894736842105,0.2030456852791878
Pando,Nicolás Suárez,Bella Flor,C4,radio,centrale,acces_2035,2024,0.7157894736842105,0.4966101694915254
Pando,Nicolás Suárez,Bella Flor,C4,television,centrale,acces_2035,2024,0.7157894736842105,0.3974576271186441
Pando,Nicolás Suárez,Bella Flor,C4,telefono,centrale,acces_2035,2024,0.7157894736842105,0.8264182895850973
Pando,Nicolás Suárez,Bella Flor,C4,computadora,centrale,acces_2035,2024,0.7157894736842105,0.1203389830508474
Pando,Nicolás Suárez,Bella Flor,C4,internet,centrale,acces_2035,2024,0.7157894736842105,0.1
Pando,Nicolás Suárez,Bella Flor,C4,refrigerador,centrale,acces_2035,2035,1.0,0.5881040953481024
Pando,Nicolás Suárez,Bella Flor,C4,microondas,centrale,acces_2035,2035,1.0,0.0766864514812912
Pando,Nicolás Suárez,Bella Flor,C4,calefon,centrale,acces_2035,2035,1.0,0.0293774731002341
Pando,Nicolás Suárez,Bella Flor,C4,aire_acondicionado,centrale,acces_2035,2035,1.0,0.0886685431673337
Pando,Nicolás Suárez,Bella Flor,C4,lavadora,centrale,acces_2035,2035,1.0,0.3360973045851914
Pando,Nicolás Suárez,Bella Flor,C4,radio,centrale,acces_2035,2035,1.0,0.4456435295145152
Pando,Nicolás Suárez,Bella Flor,C4,television,centrale,acces_2035,2035,1.0,0.6646428445052183
Pando,Nicolás Suárez,Bella Flor,C4,telefono,centrale,acces_2035,2035,1.0,0.8980726264535877
Pando,Nicolás Suárez,Bella Flor,C4,computadora,centrale,acces_2035,2035,1.0,0.2563569960474675
Pando,Nicolás Suárez,Bella Flor,C4,internet,centrale,acces_2035,2035,1.0,0.3408245193887109
Pando,Nicolás Suárez,Bella Flor,C4,refrigerador,centrale,acces_2035,2050,1.0,0.5881040953481024
Pando,Nicolás Suárez,Bella Flor,C4,microondas,centrale,acces_2035,2050,1.0,0.0766864514812912
Pando,Nicolás Suárez,Bella Flor,C4,calefon,centrale,acces_2035,2050,1.0,0.0293774731002341
Pando,Nicolás Suárez,Bella Flor,C4,aire_acondicionado,centrale,acces_2035,2050,1.0,0.0886685431673337
Pando,Nicolás Suárez,Bella Flor,C4,lavadora,centrale,acces_2035,2050,1.0,0.3360973045851914
Pando,Nicolás Suárez,Bella Flor,C4,radio,centrale,acces_2035,2050,1.0,0.4456435295145152
Pando,Nicolás Suárez,Bella Flor,C4,television,centrale,acces_2035,2050,1.0,0.6646428445052183
Pando,Nicolás Suárez,Bella Flor,C4,telefono,centrale,acces_2035,2050,1.0,0.8980726264535877
Pando,Nicolás Suárez,Bella Flor,C4,computadora,centrale,acces_2035,2050,1.0,0.2563569960474675
Pando,Nicolás Suárez,Bella Flor,C4,internet,centrale,acces_2035,2050,1.0,0.3408245193887109
Pando,Manuripi,Puerto Rico,C4,refrigerador,centrale,acces_2035,2024,0.8366013071895425,0.4104320337197049
Pando,Manuripi,Puerto Rico,C4,microondas,centrale,acces_2035,2024,0.8366013071895425,0.0258030542390731
Pando,Manuripi,Puerto Rico,C4,calefon,centrale,acces_2035,2024,0.8366013071895425,0.020010531858873
Pando,Manuripi,Puerto Rico,C4,aire_acondicionado,centrale,acces_2035,2024,0.8366013071895425,0.0279094260136914
Pando,Manuripi,Puerto Rico,C4,lavadora,centrale,acces_2035,2024,0.8366013071895425,0.1748288572933122
Pando,Manuripi,Puerto Rico,C4,radio,centrale,acces_2035,2024,0.8366013071895425,0.3923117430226435
Pando,Manuripi,Puerto Rico,C4,television,centrale,acces_2035,2024,0.8366013071895425,0.4507635597682991
Pando,Manuripi,Puerto Rico,C4,telefono,centrale,acces_2035,2024,0.8366013071895425,0.8680336487907466
Pando,Manuripi,Puerto Rico,C4,computadora,centrale,acces_2035,2024,0.8366013071895425,0.2726315789473684
Pando,Manuripi,Puerto Rico,C4,internet,centrale,acces_2035,2024,0.8366013071895425,0.1748288572933122
Pando,Manuripi,Puerto Rico,C4,refrigerador,centrale,acces_2035,2035,1.0,0.5881040953481024
Pando,Manuripi,Puerto Rico,C4,microondas,centrale,acces_2035,2035,1.0,0.0766864514812912
Pando,Manuripi,Puerto Rico,C4,calefon,centrale,acces_2035,2035,1.0,0.0293774731002341
Pando,Manuripi,Puerto Rico,C4,aire_acondicionado,centrale,acces_2035,2035,1.0,0.0886685431673337
Pando,Manuripi,Puerto Rico,C4,lavadora,centrale,acces_2035,2035,1.0,0.3360973045851914
Pando,Manuripi,Puerto Rico,C4,radio,centrale,acces_2035,2035,1.0,0.4456435295145152
Pando,Manuripi,Puerto Rico,C4,television,centrale,acces_2035,2035,1.0,0.6646428445052183
Pando,Manuripi,Puerto Rico,C4,telefono,centrale,acces_2035,2035,1.0,0.8980726264535877
Pando,Manuripi,Puerto Rico,C4,computadora,centrale,acces_2035,2035,1.0,0.2563569960474675
Pando,Manuripi,Puerto Rico,C4,internet,centrale,acces_2035,2035,1.0,0.3408245193887109
Pando,Manuripi,Puerto Rico,C4,refrigerador,centrale,acces_2035,2050,1.0,0.5881040953481024
Pando,Manuripi,Puerto Rico,C4,microondas,centrale,acces_2035,2050,1.0,0.0766864514812912
Pando,Manuripi,Puerto Rico,C4,calefon,centrale,acces_2035,2050,1.0,0.0293774731002341
Pando,Manuripi,Puerto Rico,C4,aire_acondicionado,centrale,acces_2035,2050,1.0,0.0886685431673337
Pando,Manuripi,Puerto Rico,C4,lavadora,centrale,acces_2035,2050,1.0,0.3360973045851914
Pando,Manuripi,Puerto Rico,C4,radio,centrale,acces_2035,2050,1.0,0.4456435295145152
Pando,Manuripi,Puerto Rico,C4,television,centrale,acces_2035,2050,1.0,0.6646428445052183
Pando,Manuripi,Puerto Rico,C4,telefono,centrale,acces_2035,2050,1.0,0.8980726264535877
Pando,Manuripi,Puerto Rico,C4,computadora,centrale,acces_2035,2050,1.0,0.2563569960474675
Pando,Manuripi,Puerto Rico,C4,internet,centrale,acces_2035,2050,1.0,0.3408245193887109
Pando,Manuripi,San Pedro,C4,refrigerador,centrale,acces_2035,2024,0.3970588235294117,0.0
Pando,Manuripi,San Pedro,C4,microondas,centrale,acces_2035,2024,0.3970588235294117,0.0
Pando,Manuripi,San Pedro,C4,calefon,centrale,acces_2035,2024,0.3970588235294117,0.0035523978685612
Pando,Manuripi,San Pedro,C4,aire_acondicionado,centrale,acces_2035,2024,0.3970588235294117,0.0
Pando,Manuripi,San Pedro,C4,lavadora,centrale,acces_2035,2024,0.3970588235294117,0.0
Pando,Manuripi,San Pedro,C4,radio,centrale,acces_2035,2024,0.3970588235294117,0.6702127659574468
Pando,Manuripi,San Pedro,C4,television,centrale,acces_2035,2024,0.3970588235294117,0.1719858156028368
Pando,Manuripi,San Pedro,C4,telefono,centrale,acces_2035,2024,0.3970588235294117,0.6453900709219859
Pando,Manuripi,San Pedro,C4,computadora,centrale,acces_2035,2024,0.3970588235294117,0.0479573712255772
Pando,Manuripi,San Pedro,C4,internet,centrale,acces_2035,2024,0.3970588235294117,0.0035523978685612
Pando,Manuripi,San Pedro,C4,refrigerador,centrale,acces_2035,2035,1.0,0.5881040953481024
Pando,Manuripi,San Pedro,C4,microondas,centrale,acces_2035,2035,1.0,0.0766864514812912
Pando,Manuripi,San Pedro,C4,calefon,centrale,acces_2035,2035,1.0,0.0293774731002341
Pando,Manuripi,San Pedro,C4,aire_acondicionado,centrale,acces_2035,2035,1.0,0.0886685431673337
Pando,Manuripi,San Pedro,C4,lavadora,centrale,acces_2035,2035,1.0,0.3360973045851914
Pando,Manuripi,San Pedro,C4,radio,centrale,acces_2035,2035,1.0,0.4456435295145152
Pando,Manuripi,San Pedro,C4,television,centrale,acces_2035,2035,1.0,0.6646428445052183
Pando,Manuripi,San Pedro,C4,telefono,centrale,acces_2035,2035,1.0,0.8980726264535877
Pando,Manuripi,San Pedro,C4,computadora,centrale,acces_2035,2035,1.0,0.2563569960474675
Pando,Manuripi,San Pedro,C4,internet,centrale,acces_2035,2035,1.0,0.3408245193887109
Pando,Manuripi,San Pedro,C4,refrigerador,centrale,acces_2035,2050,1.0,0.5881040953481024
Pando,Manuripi,San Pedro,C4,microondas,centrale,acces_2035,2050,1.0,0.0766864514812912
Pando,Manuripi,San Pedro,C4,calefon,centrale,acces_2035,2050,1.0,0.0293774731002341
Pando,Manuripi,San Pedro,C4,aire_acondicionado,centrale,acces_2035,2050,1.0,0.0886685431673337
Pando,Manuripi,San Pedro,C4,lavadora,centrale,acces_2035,2050,1.0,0.3360973045851914
Pando,Manuripi,San Pedro,C4,radio,centrale,acces_2035,2050,1.0,0.4456435295145152
Pando,Manuripi,San Pedro,C4,television,centrale,acces_2035,2050,1.0,0.6646428445052183
Pando,Manuripi,San Pedro,C4,telefono,centrale,acces_2035,2050,1.0,0.8980726264535877
Pando,Manuripi,San Pedro,C4,computadora,centrale,acces_2035,2050,1.0,0.2563569960474675
Pando,Manuripi,San Pedro,C4,internet,centrale,acces_2035,2050,1.0,0.3408245193887109
Pando,Manuripi,Filadelfia,C4,refrigerador,centrale,acces_2035,2024,0.7637231503579952,0.2855366763365106
Pando,Manuripi,Filadelfia,C4,microondas,centrale,acces_2035,2024,0.7637231503579952,0.0198922503108164
Pando,Manuripi,Filadelfia,C4,calefon,centrale,acces_2035,2024,0.7637231503579952,0.019485903814262
Pando,Manuripi,Filadelfia,C4,aire_acondicionado,centrale,acces_2035,2024,0.7637231503579952,0.0078740157480314
Pando,Manuripi,Filadelfia,C4,lavadora,centrale,acces_2035,2024,0.7637231503579952,0.1209610604805302
Pando,Manuripi,Filadelfia,C4,radio,centrale,acces_2035,2024,0.7637231503579952,0.3974305843348529
Pando,Manuripi,Filadelfia,C4,television,centrale,acces_2035,2024,0.7637231503579952,0.4101077050538525
Pando,Manuripi,Filadelfia,C4,telefono,centrale,acces_2035,2024,0.7637231503579952,0.8475559237779619
Pando,Manuripi,Filadelfia,C4,computadora,centrale,acces_2035,2024,0.7637231503579952,0.0981772990886495
Pando,Manuripi,Filadelfia,C4,internet,centrale,acces_2035,2024,0.7637231503579952,0.0376967688483844
Pando,Manuripi,Filadelfia,C4,refrigerador,centrale,acces_2035,2035,1.0,0.5881040953481024
Pando,Manuripi,Filadelfia,C4,microondas,centrale,acces_2035,2035,1.0,0.0766864514812912
Pando,Manuripi,Filadelfia,C4,calefon,centrale,acces_2035,2035,1.0,0.0293774731002341
Pando,Manuripi,Filadelfia,C4,aire_acondicionado,centrale,acces_2035,2035,1.0,0.0886685431673337
Pando,Manuripi,Filadelfia,C4,lavadora,centrale,acces_2035,2035,1.0,0.3360973045851914
Pando,Manuripi,Filadelfia,C4,radio,centrale,acces_2035,2035,1.0,0.4456435295145152
Pando,Manuripi,Filadelfia,C4,television,centrale,acces_2035,2035,1.0,0.6646428445052183
Pando,Manuripi,Filadelfia,C4,telefono,centrale,acces_2035,2035,1.0,0.8980726264535877
Pando,Manuripi,Filadelfia,C4,computadora,centrale,acces_2035,2035,1.0,0.2563569960474675
Pando,Manuripi,Filadelfia,C4,internet,centrale,acces_2035,2035,1.0,0.3408245193887109
Pando,Manuripi,Filadelfia,C4,refrigerador,centrale,acces_2035,2050,1.0,0.5881040953481024
Pando,Manuripi,Filadelfia,C4,microondas,centrale,acces_2035,2050,1.0,0.0766864514812912
Pando,Manuripi,Filadelfia,C4,calefon,centrale,acces_2035,2050,1.0,0.0293774731002341
Pando,Manuripi,Filadelfia,C4,aire_acondicionado,centrale,acces_2035,2050,1.0,0.0886685431673337
Pando,Manuripi,Filadelfia,C4,lavadora,centrale,acces_2035,2050,1.0,0.3360973045851914
Pando,Manuripi,Filadelfia,C4,radio,centrale,acces_2035,2050,1.0,0.4456435295145152
Pando,Manuripi,Filadelfia,C4,television,centrale,acces_2035,2050,1.0,0.6646428445052183
Pando,Manuripi,Filadelfia,C4,telefono,centrale,acces_2035,2050,1.0,0.8980726264535877
Pando,Manuripi,Filadelfia,C4,computadora,centrale,acces_2035,2050,1.0,0.2563569960474675
Pando,Manuripi,Filadelfia,C4,internet,centrale,acces_2035,2050,1.0,0.3408245193887109
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,refrigerador,centrale,acces_2035,2024,0.8229007633587786,0.2776859504132231
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,microondas,centrale,acces_2035,2024,0.8229007633587786,0.0198347107438016
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,calefon,centrale,acces_2035,2024,0.8229007633587786,0.015426997245179
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,aire_acondicionado,centrale,acces_2035,2024,0.8229007633587786,0.009366391184573
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,lavadora,centrale,acces_2035,2024,0.8229007633587786,0.0568119139547711
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,radio,centrale,acces_2035,2024,0.8229007633587786,0.521763085399449
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,television,centrale,acces_2035,2024,0.8229007633587786,0.4754820936639118
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,telefono,centrale,acces_2035,2024,0.8229007633587786,0.74696802646086
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,computadora,centrale,acces_2035,2024,0.8229007633587786,0.1063360881542699
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,internet,centrale,acces_2035,2024,0.8229007633587786,0.0297684674751929
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,refrigerador,centrale,acces_2035,2035,1.0,0.5881040953481024
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,microondas,centrale,acces_2035,2035,1.0,0.0766864514812912
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,calefon,centrale,acces_2035,2035,1.0,0.0293774731002341
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,aire_acondicionado,centrale,acces_2035,2035,1.0,0.0886685431673337
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,lavadora,centrale,acces_2035,2035,1.0,0.3360973045851914
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,radio,centrale,acces_2035,2035,1.0,0.4456435295145152
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,television,centrale,acces_2035,2035,1.0,0.6646428445052183
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,telefono,centrale,acces_2035,2035,1.0,0.8980726264535877
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,computadora,centrale,acces_2035,2035,1.0,0.2563569960474675
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,internet,centrale,acces_2035,2035,1.0,0.3408245193887109
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,refrigerador,centrale,acces_2035,2050,1.0,0.5881040953481024
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,microondas,centrale,acces_2035,2050,1.0,0.0766864514812912
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,calefon,centrale,acces_2035,2050,1.0,0.0293774731002341
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,aire_acondicionado,centrale,acces_2035,2050,1.0,0.0886685431673337
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,lavadora,centrale,acces_2035,2050,1.0,0.3360973045851914
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,radio,centrale,acces_2035,2050,1.0,0.4456435295145152
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,television,centrale,acces_2035,2050,1.0,0.6646428445052183
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,telefono,centrale,acces_2035,2050,1.0,0.8980726264535877
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,computadora,centrale,acces_2035,2050,1.0,0.2563569960474675
Pando,Madre de Dios,Puerto Gonzalo Moreno,C3,internet,centrale,acces_2035,2050,1.0,0.3408245193887109
Pando,Madre de Dios,San Lorenzo,C4,refrigerador,centrale,acces_2035,2024,0.8367567567567568,0.2832469775474956
Pando,Madre de Dios,San Lorenzo,C4,microondas,centrale,acces_2035,2024,0.8367567567567568,0.0115074798619102
Pando,Madre de Dios,San Lorenzo,C4,calefon,centrale,acces_2035,2024,0.8367567567567568,0.0097813578826237
Pando,Madre de Dios,San Lorenzo,C4,aire_acondicionado,centrale,acces_2035,2024,0.8367567567567568,0.0086306098964326
Pando,Madre de Dios,San Lorenzo,C4,lavadora,centrale,acces_2035,2024,0.8367567567567568,0.0909090909090909
Pando,Madre de Dios,San Lorenzo,C4,radio,centrale,acces_2035,2024,0.8367567567567568,0.3906789413118527
Pando,Madre de Dios,San Lorenzo,C4,television,centrale,acces_2035,2024,0.8367567567567568,0.4490500863557858
Pando,Madre de Dios,San Lorenzo,C4,telefono,centrale,acces_2035,2024,0.8367567567567568,0.8301669545192861
Pando,Madre de Dios,San Lorenzo,C4,computadora,centrale,acces_2035,2024,0.8367567567567568,0.1013241220495106
Pando,Madre de Dios,San Lorenzo,C4,internet,centrale,acces_2035,2024,0.8367567567567568,0.0558434081750143
Pando,Madre de Dios,San Lorenzo,C4,refrigerador,centrale,acces_2035,2035,1.0,0.5881040953481024
Pando,Madre de Dios,San Lorenzo,C4,microondas,centrale,acces_2035,2035,1.0,0.0766864514812912
Pando,Madre de Dios,San Lorenzo,C4,calefon,centrale,acces_2035,2035,1.0,0.0293774731002341
Pando,Madre de Dios,San Lorenzo,C4,aire_acondicionado,centrale,acces_2035,2035,1.0,0.0886685431673337
Pando,Madre de Dios,San Lorenzo,C4,lavadora,centrale,acces_2035,2035,1.0,0.3360973045851914
Pando,Madre de Dios,San Lorenzo,C4,radio,centrale,acces_2035,2035,1.0,0.4456435295145152
Pando,Madre de Dios,San Lorenzo,C4,television,centrale,acces_2035,2035,1.0,0.6646428445052183
Pando,Madre de Dios,San Lorenzo,C4,telefono,centrale,acces_2035,2035,1.0,0.8980726264535877
Pando,Madre de Dios,San Lorenzo,C4,computadora,centrale,acces_2035,2035,1.0,0.2563569960474675
Pando,Madre de Dios,San Lorenzo,C4,internet,centrale,acces_2035,2035,1.0,0.3408245193887109
Pando,Madre de Dios,San Lorenzo,C4,refrigerador,centrale,acces_2035,2050,1.0,0.5881040953481024
Pando,Madre de Dios,San Lorenzo,C4,microondas,centrale,acces_2035,2050,1.0,0.0766864514812912
Pando,Madre de Dios,San Lorenzo,C4,calefon,centrale,acces_2035,2050,1.0,0.0293774731002341
Pando,Madre de Dios,San Lorenzo,C4,aire_acondicionado,centrale,acces_2035,2050,1.0,0.0886685431673337
Pando,Madre de Dios,San Lorenzo,C4,lavadora,centrale,acces_2035,2050,1.0,0.3360973045851914
Pando,Madre de Dios,San Lorenzo,C4,radio,centrale,acces_2035,2050,1.0,0.4456435295145152
Pando,Madre de Dios,San Lorenzo,C4,television,centrale,acces_2035,2050,1.0,0.6646428445052183
Pando,Madre de Dios,San Lorenzo,C4,telefono,centrale,acces_2035,2050,1.0,0.8980726264535877
Pando,Madre de Dios,San Lorenzo,C4,computadora,centrale,acces_2035,2050,1.0,0.2563569960474675
Pando,Madre de Dios,San Lorenzo,C4,internet,centrale,acces_2035,2050,1.0,0.3408245193887109
Pando,Madre de Dios,Sena,C4,refrigerador,centrale,acces_2035,2024,0.6267826086956522,0.214075165806927
Pando,Madre de Dios,Sena,C4,microondas,centrale,acces_2035,2024,0.6267826086956522,0.0143699336772291
Pando,Madre de Dios,Sena,C4,calefon,centrale,acces_2035,2024,0.6267826086956522,0.0132645541635961
Pando,Madre de Dios,Sena,C4,aire_acondicionado,centrale,acces_2035,2024,0.6267826086956522,0.0162182086251382
Pando,Madre de Dios,Sena,C4,lavadora,centrale,acces_2035,2024,0.6267826086956522,0.0762992996682639
Pando,Madre de Dios,Sena,C4,radio,centrale,acces_2035,2024,0.6267826086956522,0.3550644567219153
Pando,Madre de Dios,Sena,C4,television,centrale,acces_2035,2024,0.6267826086956522,0.3667526723184666
Pando,Madre de Dios,Sena,C4,telefono,centrale,acces_2035,2024,0.6267826086956522,0.7874769797421731
Pando,Madre de Dios,Sena,C4,computadora,centrale,acces_2035,2024,0.6267826086956522,0.1046425939572586
Pando,Madre de Dios,Sena,C4,internet,centrale,acces_2035,2024,0.6267826086956522,0.1201179071481208
Pando,Madre de Dios,Sena,C4,refrigerador,centrale,acces_2035,2035,1.0,0.5881040953481024
